SampleID	ERR2619766	ERR2619772	ERR2619776	ERR2619778	ERR2619780	ERR2619781	ERR2619782	ERR2619783	ERR2619785	ERR2635202	SRR2487415	SRR2487416	SRR2487417	SRR2487418	SRR2487419	SRR2487420	SRR2487421	SRR2487422	SRR2487423	SRR2487424	SRR2487425	SRR2487426	SRR2487427	SRR2487428	SRR2487429	SRR2487430	SRR2487434	SRR2487435	SRR2487436	SRR3703111	SRR3703112	SRR3703113	SRR3703114	SRR3703115	SRR3703116	SRR3703117	SRR3703118	SRR3703147	SRR3703148	SRR3703149	SRR3703150	SRR3703151	SRR3703152	SRR3703153	SRR3703154	SRR3703155
hsa-miR-556-3p	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	2	0	0	1	4	4	0	3	1	1	4	0	5	0	7	0	0	6	0	2	14
hsa-miR-556-5p	0	0	0	0	0	0	0	1	0	1	1	3	3	0	1	0	0	1	0	3	0	0	1	1	0	2	0	3	3	0	4	4	9	4	0	5	0	5	0	2	0	2	29	0	2	8
hsa-miR-5583-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5583-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5586-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-5586-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	19	24	5	5	13	44	32	0	1	0	1	0	5	1	0	0	2
hsa-miR-561-3p	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	1
hsa-miR-561-5p	25	1	18	11	21	37	56	35	21	18	61	52	64	23	12	26	0	45	36	42	0	19	12	23	0	73	74	48	69	6	40	8	4	5	4	10	0	0	0	3	0	0	8	0	3	5
hsa-miR-5682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	21	0	0	0
hsa-miR-574-3p	173	179	270	198	185	127	246	141	314	343	276	245	333	231	192	224	0	211	203	260	0	292	255	266	0	472	325	271	321	3910	4838	2553	3886	5011	3495	5020	0	2682	6	1759	0	1888	2168	0	1989	5179
hsa-miR-574-5p	7.0	7.0	16.0	43.0	18.0	27.0	32.0	26.0	34.0	26.0	123.0	108.0	117.0	45.0	51.0	52.0	0.0	133.0	104.0	131.0	0.0	123.0	111.0	134.0	0.0	197.0	58.0	50.0	71.0	375.0	567.0	346.0	473.67	641.0	235.0	608.5	0.0	1174.5	0.0	359.17	0.0	269.0	834.0	0.0	566.67	1777.0
hsa-miR-576-3p	0	1	0	0	1	0	1	1	1	2	10	2	10	2	1	2	0	4	7	2	0	13	10	14	0	10	9	9	6	16	98	11	15	7	9	16	0	4	0	5	0	2	1	0	8	14
hsa-miR-576-5p	2	2	5	8	4	7	4	0	4	5	37	29	25	18	32	38	0	19	24	30	0	51	29	38	0	34	62	43	47	165	1552	113	102	178	166	215	0	55	0	62	0	53	44	0	46	173
hsa-miR-577	22	6	54	46	42	48	56	47	124	69	497	423	512	46	47	53	0	70	50	69	0	240	214	195	0	180	154	160	172	4	20	1	0	33	2	10	0	190	0	41	0	34	107	0	17	166
hsa-miR-579-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	2	1	0	3	0	4	0	0	2	0	1	0
hsa-miR-579-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	2	1	1	0	0	1	0	0	0	3	1	0	1	12	2	1	4	1	0	0	14	0	14	0	5	28	0	2	10
hsa-miR-582-3p	5	3	11	43	21	16	36	7	15	112	112	97	115	20	19	19	0	23	20	21	0	45	42	45	0	73	114	128	146	6435	20476	4234	5359	6798	12120	7098	0	1952	1	2058	4	757	1684	1	2300	614
hsa-miR-582-5p	12	3	5	11	11	13	10	28	23	38	52	71	55	25	16	12	0	20	22	24	0	23	24	30	0	41	65	77	63	584	1070	311	204	393	857	736	0	128	1	185	0	40	65	0	151	59
hsa-miR-584-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	11	372	8	8	8	21	34	0	0	0	1	1	0	0	0	1	2
hsa-miR-584-5p	4	4	72	7	1	4	3	1	3	10	9	11	14	32	31	52	0	16	13	13	0	58	37	49	0	30	105	87	99	1690	21606	820	1092	1063	777	1922	0	56	0	149	0	124	119	0	149	315
hsa-miR-585-3p	0	0	3	1	0	2	0	0	0	1	14	14	7	13	8	4	0	8	4	3	0	5	2	3	0	26	2	1	1	5	8	7	3	3	3	4	0	0	0	6	0	2	1	0	6	2
hsa-miR-585-5p	0	0	0	0	0	0	0	0	0	0	5	6	3	2	3	0	0	2	2	0	0	2	0	0	0	5	0	0	0	10	17	9	1	4	4	10	0	1	0	6	0	0	0	0	3	1
hsa-miR-589-3p	0	0	4	1	3	1	1	2	2	2	16	9	9	4	2	6	0	4	5	3	0	5	4	10	0	4	7	3	4	55	83	40	39	87	33	47	0	43	0	31	0	103	162	1	39	120
hsa-miR-589-5p	7	11	18	36	7	12	17	16	22	30	70	60	71	38	38	44	0	60	46	56	0	71	71	83	0	78	77	89	99	955	3484	577	657	883	1025	1248	2	567	1	197	2	651	1445	0	777	1004
hsa-miR-590-3p	8	6	11	9	6	6	8	5	22	10	30	42	46	32	29	28	0	15	12	21	0	55	51	57	0	23	57	43	62	82	443	56	94	62	72	157	0	149	0	44	0	18	11	0	27	75
hsa-miR-590-5p	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	1	0	1	113	452	132	376	198	89	163	0	928	1	396	2	114	247	0	209	535
hsa-miR-597-3p	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	1	0	2	2	2	0	1	2	2	2	0	0	1	1	0	1	0	0	4	0	1	0	0	2	0	0	0
hsa-miR-597-5p	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	6	1	0	0	0	1	0	0	0	1	0	0	0	0	6	0	2	0
hsa-miR-598-3p	8	7	60	19	12	29	30	17	19	25	31	14	31	9	20	5	0	24	22	19	0	27	23	29	0	50	20	20	25	1424	3245	1178	967	2022	2520	3750	0	80	0	1437	0	151	36	0	171	142
hsa-miR-598-5p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0
hsa-miR-605-3p	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-605-5p	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	2	0	1	21	20	16	23	33	18	16	0	4	0	9	0	3	2	0	5	2
hsa-miR-615-3p	9	2	22	14	1	0	0	0	1	1	221	226	240	138	125	139	0	171	157	191	0	162	131	142	0	208	108	102	115	16	3	6	14	2	17	9	0	322	0	3	0	6	105	0	64	38
hsa-miR-615-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0
hsa-miR-616-3p	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	1	1	0	0	1	4	4	0	0	0	0	3	2	2	2	1	8	1	6	0	13	0	5	0	3	6	0	4	17
hsa-miR-616-5p	1	0	0	2	0	1	0	1	2	0	10	3	13	6	8	8	0	5	4	8	0	22	21	19	0	10	17	12	10	6	17	4	3	10	14	3	0	26	0	3	0	10	12	0	4	25
hsa-miR-625-3p	5	9	4	1	16	24	19	13	29	6	7	8	12	8	5	9	0	15	10	14	0	51	39	44	0	20	60	36	49	1907	7288	1475	1171	1202	2539	4232	1	1894	2	577	12	914	554	0	2511	1807
hsa-miR-625-5p	2	1	12	1	4	7	5	0	11	12	11	14	12	11	12	4	0	24	13	22	0	50	47	53	0	23	31	27	33	30	66	12	26	21	26	42	0	31	0	19	0	32	15	0	31	64
hsa-miR-627-3p	0	0	0	0	0	1	0	0	2	1	4	2	1	4	1	1	0	2	0	0	0	4	3	3	0	1	5	9	8	0	3	0	1	1	2	2	0	2	0	0	0	3	1	0	3	0
hsa-miR-627-5p	0	0	1	1	0	1	2	0	3	3	5	3	5	1	4	2	0	1	9	6	0	7	3	10	0	6	10	15	18	13	62	19	67	11	6	10	0	37	0	22	0	9	66	0	22	32
hsa-miR-629-3p	0	1	0	0	1	0	1	0	1	2	1	1	0	1	1	0	0	0	0	0	0	3	2	0	0	0	2	4	1	20	38	14	13	17	26	32	0	86	0	44	1	45	39	0	64	61
hsa-miR-629-5p	1	2	5	9	2	5	9	9	7	16	22	14	20	7	5	8	0	7	13	6	0	16	17	24	0	20	38	30	31	1372	7569	772	730	1055	793	1176	1	1765	0	824	8	741	1091	0	1271	1428
hsa-miR-642a-3p	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	8	8	7	0	0	1	1	3	0	4	3	1	1	2	1	0	0	0	3	0	0	0	0	0	0
hsa-miR-642a-5p	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.5	3.0	0.0	2.0	2.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.5	4.0	0.0	1.5	0.0	0.0	0.0	6.0	36.0	18.5	33.5	55.5	9.5	38.5	0.0	3.0	0.0	21.0	0.0	39.5	18.5	0.0	22.0	15.5
hsa-miR-642b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-642b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.0	0.5	0.0	0.0	0.0	0.0	4.0	1.5	0.5	1.5	1.5	0.5	0.0	0.0	0.0	0.0	0.0	0.5	1.5	0.0	2.0	0.5
hsa-miR-643	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	5	2	1	0	1	1	6	2	2	29	1	1	2	4	6	0	0	0	4	0	1	5	0	3	6
hsa-miR-6505-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
hsa-miR-6505-5p	0	0	0	0	0	0	0	0	0	0	3	0	3	1	1	1	0	1	0	2	0	1	1	1	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-6509-3p	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6509-5p	0	0	0	0	0	0	0	0	0	0	4	5	3	4	2	2	0	3	3	1	0	4	4	0	0	5	10	6	7	19	37	4	6	14	11	18	0	4	0	4	0	2	3	0	24	10
hsa-miR-651-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-651-5p	0	2	1	1	4	4	8	4	6	0	12	15	12	8	4	5	0	1	1	4	0	9	8	10	0	11	19	14	24	32	139	32	16	37	41	78	0	36	0	56	0	7	26	0	22	45
hsa-miR-6511a-3p	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	14.0	18.0	14.0	10.0	11.0	14.0	0.0	15.0	13.0	16.0	0.0	36.0	22.0	21.0	0.0	17.0	31.0	29.0	23.0	39.68	170.0	67.0	109.68	175.0	62.0	70.0	0.0	63.0	1.0	58.0	0.0	49.0	58.0	0.0	36.0	104.0
hsa-miR-6511a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.68	0.0	0.0	0.0	0.0	0.0	0.68	0.0	0.0	0.0	0.68	0.0	0.68	0.68	0.68	0.0	0.68	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6514-3p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	2	1	2	8	5	0	0	0	3	0	1	0	0	1	0
hsa-miR-6514-5p	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	5	5	0	0	0	3	1	12	30	2	1	9	6	10	0	2	0	2	0	2	1	0	2	9
hsa-miR-652-3p	27	22	59	32	27	33	21	29	31	40	132	117	134	30	23	36	0	62	52	76	0	100	87	118	0	108	86	81	120	1252	7993	993	1668	1758	1649	1965	0	1064	0	1002	3	296	2242	1	580	399
hsa-miR-652-5p	2	4	7	2	0	5	0	2	5	3	11	13	11	8	4	6	0	2	3	2	0	8	6	11	0	12	17	17	16	26	63	26	38	42	22	44	0	40	0	21	1	7	31	0	25	14
hsa-miR-653-3p	0	0	1	0	0	0	0	0	0	0	8	3	10	20	11	21	0	3	4	1	0	6	4	8	0	13	9	3	5	7	7	10	14	14	16	18	0	22	0	1	0	0	0	0	1	39
hsa-miR-653-5p	1	3	3	3	1	5	2	3	13	3	171	156	169	309	284	306	0	102	84	81	0	111	96	87	0	151	48	40	69	166	256	261	229	326	156	274	0	200	0	16	0	27	36	0	13	707
hsa-miR-654-3p	7	37	52	95	13	29	35	18	61	173	249	242	298	82	81	83	0	312	294	303	0	293	238	246	0	698	37	32	39	2168	1615	398	204	342	1149	630	0	106	5	248	1	341	67	0	682	228
hsa-miR-654-5p	0	1	1	0	1	0	2	0	1	6	4	5	5	1	1	5	0	6	7	5	0	3	6	4	0	15	0	1	0	50	34	4	4	14	17	10	0	3	0	7	0	15	3	0	16	8
hsa-miR-655-3p	0	1	1	0	1	0	0	0	0	0	0	2	3	0	0	1	0	1	0	1	0	1	1	2	0	1	0	0	0	75	66	25	20	14	60	45	0	4	0	4	0	6	1	0	22	7
hsa-miR-655-5p	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
hsa-miR-656-3p	0	1	0	2	1	3	0	1	1	6	3	5	9	2	1	3	0	10	7	5	0	11	5	2	0	9	1	0	0	10	15	8	0	7	5	6	0	1	0	2	0	7	1	0	8	1
hsa-miR-656-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0
hsa-miR-659-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-659-5p	1	2	0	5	0	2	1	1	2	2	8	8	8	5	5	8	0	13	6	3	0	12	10	13	0	5	8	14	12	22	94	16	14	16	12	24	0	7	0	19	0	13	14	0	7	7
hsa-miR-660-3p	0	0	0	1	0	0	0	2	3	0	8	17	18	1	0	0	0	5	2	2	0	7	2	7	0	6	2	1	1	29	37	25	32	14	45	50	0	19	0	13	0	5	3	0	5	11
hsa-miR-660-5p	109	77	289	142	146	196	300	178	178	251	1820	1685	1837	131	122	113	0	503	452	460	0	391	331	372	0	741	289	293	317	1508	3846	1127	1257	1061	1029	1783	2	759	1	415	1	209	450	1	482	672
hsa-miR-664a-3p	8	12	10	31	21	18	27	16	34	24	70	65	60	29	27	23	0	39	40	45	0	35	34	40	0	71	58	29	38	1155	1344	814	784	924	798	1897	0	330	1	169	0	331	135	0	286	474
hsa-miR-664a-5p	0	1	1	3	1	0	3	2	4	4	42	44	56	11	17	16	0	27	24	23	0	23	19	26	0	47	22	17	35	50	76	58	79	53	63	110	0	28	0	27	0	20	23	0	19	31
hsa-miR-664b-3p	0	1	0	1	0	1	1	0	1	2	3	1	2	5	2	3	0	2	0	1	0	2	2	1	0	3	3	0	3	161	157	68	97	149	160	265	0	47	0	56	0	59	25	0	42	101
hsa-miR-664b-5p	0	0	0	0	0	0	0	0	0	1	4	5	2	0	0	2	0	4	3	4	0	0	4	3	0	6	2	1	3	5	16	1	4	8	8	12	0	3	0	3	0	3	0	0	3	8
hsa-miR-671-3p	1	4	7	7	2	4	7	3	11	17	131	106	123	31	23	28	0	82	67	81	0	76	53	86	0	130	70	68	73	37	85	27	55	65	38	58	0	236	0	39	0	28	59	1	55	52
hsa-miR-671-5p	3	2	2	2	6	2	4	4	5	7	28	26	22	10	2	5	0	14	12	19	0	24	24	15	0	20	15	19	21	41	60	37	45	44	39	49	0	332	0	138	0	50	111	1	118	136
hsa-miR-6720-3p	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	24	110	21	14	47	13	42	0	2	0	4	0	2	2	0	34	2
hsa-miR-6720-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0	0	0	0	1	0	2	0
hsa-miR-6733-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	1	2	1	6	1	0	1	0	0	0	1	0	0	0	3
hsa-miR-6733-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6734-3p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	0	0	1	1
hsa-miR-6734-5p	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	1	2	5	0	3	1	1	0	1	0	1	0	3	22	1	2	4	4	3	0	3	0	3	0	0	4	0	0	6
hsa-miR-6735-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	3
hsa-miR-6735-5p	0	0	0	0	0	0	0	0	0	0	0	4	0	4	2	1	0	2	1	4	0	2	2	3	0	3	1	1	1	0	2	0	0	2	2	2	0	1	0	0	0	2	0	0	0	1
hsa-miR-6741-3p	0	0	1	0	0	0	0	0	0	0	2	4	4	2	1	3	0	3	5	2	0	6	4	5	0	4	3	3	2	2	3	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1
hsa-miR-6741-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0
hsa-miR-6742-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	4	0	2	0
hsa-miR-6742-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-3p	0	0	2	0	0	0	1	0	0	2	6	3	1	1	3	0	0	2	3	4	0	2	2	3	0	2	5	3	1	183	157	87	380	79	128	45	0	32	0	5767	0	38	8	0	40	34
hsa-miR-675-5p	0	0	1	0	0	0	0	0	0	0	3	3	5	0	0	0	0	4	1	2	0	1	2	2	0	2	1	1	1	2	0	0	1	0	4	1	0	1	0	59	0	0	0	0	0	0
hsa-miR-6758-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
hsa-miR-6758-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-676-3p	0	0	0	0	0	1	1	0	0	0	9	4	4	2	1	1	0	5	0	2	0	3	4	3	0	2	6	7	7	24	70	41	53	47	12	31	0	10	0	80	0	5	2	0	7	5
hsa-miR-676-5p	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	5	17	10	2	5	2	2	0	1	0	4	0	1	0	0	0	0
hsa-miR-6769a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-6769a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6770-3p	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.99	0.0	0.0	0.99	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.99	5.01	0.0	0.0	0.99	0.99	0.0	0.99	0.99	0.0	2.01	0.99	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6770-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.99	0.0	0.0	0.0	2.01	0.0	0.0	0.0	0.0	0.0	0.0	0.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01	0.0	0.0	0.99
hsa-miR-6791-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
hsa-miR-6791-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6793-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0
hsa-miR-6793-5p	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	2	1	3	0	3	0	1	0	0	2	0	1	3
hsa-miR-6802-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	0	1	1	0	0	3	12	3	6	7	6	6	0	1	0	8	0	3	3	0	2	8
hsa-miR-6802-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6807-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
hsa-miR-6807-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	2	0	0	0	1	0	3	0	0	6	0	2	4
hsa-miR-6820-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	7	10	2	6	0	15	0	4	0	1	9	0	4	13
hsa-miR-6820-5p	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-6833-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	14	1	3	3	0	1	0	0	0	3	0	0	0	0	0	3
hsa-miR-6833-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6834-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6834-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	1	3	2	3	0	1	0	1	0	0	5	0	2	4
hsa-miR-6837-3p	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	1	0	1	3	1	0	5	1	3	0	6	1	3	0	10	58	18	26	22	21	22	0	10	0	10	0	6	15	0	12	16
hsa-miR-6837-5p	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	8	3	1	0	0	0	0	0	1	1	0	1	1
hsa-miR-6840-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6840-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
hsa-miR-6842-3p	0	0	0	0	0	0	0	0	0	1	2	3	3	0	1	1	0	5	4	1	0	4	4	4	0	3	0	3	4	20	98	29	9	20	19	20	0	3	0	7	0	3	5	0	10	3
hsa-miR-6842-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6855-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6855-5p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	1	0	0	0	1	5	0	1	3	2	2	0	0	0	1	0	0	1	0	0	1
hsa-miR-7-1-3p	4.0	2.0	7.0	7.0	4.0	13.0	8.0	10.0	22.0	10.0	4.0	8.0	10.0	11.0	9.0	11.0	0.0	7.0	5.0	3.0	0.0	15.0	20.0	19.0	0.0	11.0	30.0	19.0	30.0	481.0	1193.5	376.0	715.0	713.0	2397.0	1157.0	0.0	747.0	1.0	738.0	1.0	291.0	469.0	0.0	212.0	283.0
